nct_id,url,first_received_date,last_posted_date,acronym,brief_title,brief_summary,official_title,allocation,number_of_arms,trial_freshness,enrollment,trial_stage,sites,pipeline_phase,trial_status,overall_status,start_date,primary_completion_date,completion_date,sponsor_type
NCT05540483,https://www.clinicaltrials.gov/study/NCT05540483,"2022-09-14 00:00:00","2022-09-16 00:00:00",RIGHT,"RC-48 Combined With GLS-010 in HER2-overexpressed Patients With Previously Treated Unresectable Biliary Tract Cancer","This is a multicenter, single-arm, open-labal, phase II clinical study with a planned      enrollment of 31 patients with HER2-overexpressing unresectable locally advanced or      metastatic biliary carcinoma who had failed previous treatment. The efficacy and safety of      the study were evaluated according to RECIST V1.1.","Disitamab Vedotin（RC-48 ）Combined With Zimberelizumab（GLS-010） in HER2-overexpressed Patients With Previously Treated Unresectable Biliary Tract Cancer，A Single-arm, Open-label, Phase II Clinical Trail（RIGHT Study）",N/A,1,NULL,31,NULL,1,"Phase 2",Open,Recruiting,"2022-08-01 00:00:00","2024-08-01 00:00:00","2025-08-01 00:00:00",Non-industry
NCT05547321,https://www.clinicaltrials.gov/study/NCT05547321,"2022-09-21 00:00:00","2023-02-24 00:00:00",NULL,"Efficacy and Safety Study of OMTX705, Monotherapy and Pembrolizumab-combined, in Subjects With Advanced Solid Tumors.","Open-label, two parallel arm, multicenter, Phase 1 dose-escalation study to evaluate the      safety and tolerability of OMTX705, both as monotherapy or in combination with pembrolizumab      in the treatment of patients with advanced or metastatic cancer in whom there is no available      standard therapeutic option.","Phase 1 Dose-escalation Trial of OMTX705, an Anti-fibroblast Activation Protein Antibody-drug Conjugate, as Single Agent and in Combination With Pembrolizumab in Patients With Advanced Solid Tumors",Non-Randomized,2,NULL,120,NULL,8,"Phase 1",Open,Recruiting,"2022-10-20 00:00:00","2024-10-01 00:00:00","2024-10-01 00:00:00",Non-industry
NCT05551117,https://www.clinicaltrials.gov/study/NCT05551117,"2022-09-22 00:00:00","2023-08-14 00:00:00",Tamarack,"A Study of Two Dose Levels of Vobramitamab Duocarmazine in Participants With Metastatic Castration Resistant Prostate Cancer","Study CP-MGC018-03 is a randomized, open-label, Phase 2 study. The study will enroll      participants with metastatic castration-resistant prostate cancer (mCRPC) previously treated      with one prior androgen receptor axis-targeted therapy (ARAT). ARAT includes abiraterone,      enzalutamide, or apalutamide. Participants may have received up to 1 prior taxane-containing      regimen, but no other chemotherapy agents.      The study will assess efficacy and tolerability of two vobramitamab duocarmazine (MGC018)      experimental arms (2.0 mg/kg every 4 weeks [Q4W] and 2.7 mg/kg Q4W) . Approximately 100      participants will be randomized 1:1.      Vobramitamab duocarmazine will be administered intravenously (IV) in clinic on Day 1 of each      4-week cycle. Vobramitamab duocarmazine will be administered for up to 26 cycles,      approximately 2 years, until criteria for treatment discontinuation are met. Participants      will undergo regular testing for signs of disease progression using computed tomography (CT)      scans, magnetic resonance imaging (MRI), bone scans, and prostate-specific antigen (PSA)      blood tests. Routine examinations and blood tests will be performed and evaluated by the      study doctor.      An analysis of radiographic progression-free survival (rPFS) will occur after 100      participants have been on-study for at least 6 months.","A Phase 2, Randomized, Open-label, Study of Two Dose Levels of Vobramitamab Duocarmazine in Participants With Metastatic Castration-resistant Prostate Cancer",Randomized,2,"Recently updated",100,Registrational,51,"Phase 2",Open,Recruiting,"2023-06-13 00:00:00","2026-12-01 00:00:00","2026-12-01 00:00:00",Industry
NCT05552001,https://www.clinicaltrials.gov/study/NCT05552001,"2022-09-23 00:00:00","2023-09-05 00:00:00",ISIdE,"Safety and Efficacy Analysis of an Antibody Associated With a Chemotherapy for Patients With a Triple Negative Metastatic Breast Cancer","ISIdE is an European, multicentric study that aims to assess the efficacy of Sacituzumab      Govitecan (SG) in locally advanced or metastatic triple-negative breast cancer where the      disease has progressed despite chemotherapy or within 6 months after the end of curative      treatments in order to:        1. evaluate the treatment efficacy in less pretreated patients.        2. identify biomarkers that could predict response or resistance to the drug.      100 patients will be included in this trial.","ISIdE: Open Label, Multicentric, Single-arm Phase IIIB Trial to Evaluate the Safety and Efficacy of Sacituzumab Govitecan in Triple Negative Metastatic Breast Cancer Patients With a Biomarker Analysis",N/A,1,"Recently updated",96,NULL,0,"Phase 3",Planned,"Not yet recruiting","2023-10-01 00:00:00","2024-12-01 00:00:00","2026-05-01 00:00:00",Industry
NCT05555732,https://www.clinicaltrials.gov/study/NCT05555732,"2022-09-27 00:00:00","2023-08-15 00:00:00",TROPION-Lung07,"Datopotamab Deruxtecan (Dato-DXd) and Pembrolizumab With or Without Platinum Chemotherapy in 1L Non-Small Cell Lung Cancer (TROPION-Lung07)","This study is designed to assess the efficacy and safety of datopotamab deruxtecan (Dato-DXd)      in combination with pembrolizumab versus pembrolizumab in combination with pemetrexed and      platinum chemotherapy in participants with no prior therapy for advanced or metastatic      non-squamous non-small cell lung cancer (NSCLC).","A Randomized Phase 3 Study of Datopotamab Deruxtecan (Dato-DXd) and Pembrolizumab With or Without Platinum Chemotherapy in Subjects With No Prior Therapy for Advanced or Metastatic PD-L1 TPS <50% Non-squamous Non-small Cell Lung Cancer Without Actionable Genomic Alterations (TROPION-Lung07)",Randomized,3,"Recently updated",975,Registrational,57,"Phase 3",Open,Recruiting,"2023-01-11 00:00:00","2027-08-01 00:00:00","2027-08-01 00:00:00",Industry
NCT05556798,https://www.clinicaltrials.gov/study/NCT05556798,"2022-09-27 00:00:00","2023-08-21 00:00:00",NULL,"A Study of Belantamab Mafodotin in Combination With Nirogacestat and Pomalidomide in People With Multiple Myeloma That Has Not Responded to Treatment or Has Come Back After Treatment","The purpose of this study is to find out whether combination treatment with the study drugs      belantamab mafodotin, nirogacestat, and pomalidomide is a safe treatment for people who have      relapsed or refractory multiple myeloma. The researchers will test different doses of      belantamab mafodotin to find the safest dose to give with nirogacestat and pomalidomide. The      researchers also want to find out whether belantamab mafodotin plus nirogacestat and      pomalidomide is an effective treatment for this type of bone marrow cancer, and the      researchers will do tests that show whether the study treatment slows or stops the growth of      cancer.","Belantamab Mafodotin in Combination With Nirogacestat and Pomalidomide in Patients With Relapsed or Refractory Multiple Myeloma",N/A,1,"Recently updated",30,NULL,7,"Phase 1",Open,Recruiting,"2022-10-04 00:00:00","2026-10-01 00:00:00","2026-10-01 00:00:00",Non-industry
NCT05558124,https://www.clinicaltrials.gov/study/NCT05558124,"2022-09-28 00:00:00","2023-08-01 00:00:00",NULL,"CPX-351 in Combination With Gemtuzumab Ozogamicin in Newly Diagnosed AML","The purpose of the study is to determine the safety of combining the drugs gemtuzumab      ozogamicin (GO) with CPX-351 in order to treat the disease, as well as to find the maximum      tolerated dose level and recommended Phase 2 dose level of GO with a fixed dose of CPX-351.","A Phase 1/1b Dose Escalation and Expansion of CPX-351 in Combination With Gemtuzumab Ozogamicin in Newly Diagnosed Acute Myeloid Leukemia",N/A,1,"Recently updated",18,NULL,1,"Phase 1",Open,Recruiting,"2022-09-22 00:00:00","2024-12-01 00:00:00","2025-12-01 00:00:00",Industry
NCT05560308,https://www.clinicaltrials.gov/study/NCT05560308,"2022-09-29 00:00:00","2022-10-03 00:00:00",NULL,"Phase II Clinical Study of T-DM1 and Pyrotinib Maleate in Patients With HER2-positive Metastatic Breast Cancer Who Had Progressed on TKI Therapy","This trial is a combination of trastuzumab and pyrotinib in the treatment of patients with      HER2-positive metastatic breast cancer who have progressed on TKI therapy. A total of 50      patients were enrolled in the study design. Preliminary efficacy and safety in patients with      HER2-positive metastatic breast cancer who have progressed on TKI therapy.","A Prospective, Multicenter，Phase II Clinical Study of Trastuzumab and Pyrotinib Maleate in Patients With HER2-positive Metastatic Breast Cancer Who Had Progressed on TKI Therapy",N/A,1,NULL,50,NULL,0,"Phase 2",Planned,"Not yet recruiting","2022-09-30 00:00:00","2024-08-31 00:00:00","2025-08-23 00:00:00",Non-industry
NCT05562830,https://www.clinicaltrials.gov/study/NCT05562830,"2022-10-03 00:00:00","2023-07-03 00:00:00","(KEYMAKER-U04): Substudy 04A","A Substudy of Investigational Agents in Programmed Cell Death-1/Ligand 1 (PD-1/L1) Refractory Locally Advanced or Metastatic Urothelial Carcinoma (mUC) (MK-3475-04A)","This substudy is part of an umbrella platform study which is designed to evaluate      investigational agents with or without pembrolizumab in participants with urothelial      carcinoma who are in need of new treatment options. Substudy 04A will enroll participants      with locally advanced or mUC whose disease is resistant to treatment with programmed cell      death-1/ligand 1 (PD-1/L1) inhibitors. The protocol infrastructure will enable the rolling      assignment of investigational treatments.","A Phase 1/2 Open-Label Rolling-Arm Umbrella Platform Study of Investigational Agents With or Without Pembrolizumab in Participants With PD-1/L1 Refractory Locally Advanced or Metastatic Urothelial Carcinoma (KEYMAKER-U04): Substudy 04A",N/A,1,NULL,40,NULL,18,"Phase 2",Closed,"Active, not recruiting","2022-11-16 00:00:00","2027-10-28 00:00:00","2027-10-28 00:00:00",Industry
NCT05564858,https://www.clinicaltrials.gov/study/NCT05564858,"2022-10-04 00:00:00","2022-10-04 00:00:00",NULL,"A Study of FDA022-BB05 in Subjects With Advanced Solid Malignant Tumors","This is a Phase 1, open-label and two-part study to evaluate the safety, tolerability,      pharmacokinetics and efficacy of FDA022-BB05 in participants with advanced/metastatic solid      malignant tumors.","A PhaseⅠStudy to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of FDA022-BB05 in Subjects With Advanced Solid Malignant Tumors",N/A,1,NULL,107,NULL,0,"Phase 1",Planned,"Not yet recruiting","2022-10-01 00:00:00","2024-03-01 00:00:00","2025-05-01 00:00:00",Industry
NCT05565807,https://www.clinicaltrials.gov/study/NCT05565807,"2022-10-04 00:00:00","2023-08-14 00:00:00",NULL,"Safety and Efficacy Study of An Anti-CD38 Antibody Drug Conjugate in Relapsed or Refractory Multiple Myeloma","This is a phase Ib/IIa, open-label, dose-escalation, and extension study to evaluate the      safety and efficacy of an anti-CD38 antibody drug conjugate (STI-6129) in patients with      relapsed or refractory multiple myeloma.","A Phase Ib/IIa, Open-Label, Dose-Escalation and Extension Study to Evaluate the Safety and Efficacy of An Anti-CD38 Antibody Drug Conjugate (STI-6129) in Patients With Relapsed or Refractory Multiple Myeloma",N/A,1,"Recently updated",84,NULL,4,"Phase 2",Open,Recruiting,"2023-02-09 00:00:00","2025-03-07 00:00:00","2027-02-19 00:00:00",Industry
NCT05569811,https://www.clinicaltrials.gov/study/NCT05569811,"2022-10-06 00:00:00","2023-06-22 00:00:00",VALENTINE,"NeoadjuVAnt muLti-agENT Chemotherapy or Patritumab Deruxtecan With or Without endocrINE Therapy for High-risk HR+/HER2- Breast Cancer - VALENTINE Trial","VALENTINE is a parallel, non-comparative, three-arm, randomized 1:2:2 open-label,      multicenter, exploratory study in women or men with primary operable HR+/HER2-negative breast      cancer with ki67 ≥ 20% and/or high genomic risk (defined by gene signature) aiming at      evaluating the clinical benefit and biological effects of HER3-DXd with/without letrozole as      a neoadjuvant treatment regimen.      The primary aim is to evaluate the ability of each treatment strategy to achieve a pCR at      surgery. This study is exploratory and no formal comparison between treatment arms is      intended. The inclusion of a chemotherapy treatment arm serves as an internal response      control instead of using historical data as comparators. In addition, the chemotherapy      control arm is the standard of care appropriate treatment in these patients, to include this      arm will ensure the recruitment of the target patient population (patients should have      indication for neoadjuvant chemotherapy) and allowing comparison of secondary endpoint such      as safety and/or HrQoL.","A Phase 2 Trial of neoadjuVAnt muLti-agENT Chemotherapy or Patritumab Deruxtecan (HER3-DXd; U3-1402 With or Without endocrINE Therapy for High-risk HR+/HER2- Breast Cancer - VALENTINE Trial",Randomized,3,NULL,120,NULL,25,"Phase 2",Open,Recruiting,"2022-11-25 00:00:00","2025-03-31 00:00:00","2030-07-31 00:00:00",Industry
NCT05573802,https://www.clinicaltrials.gov/study/NCT05573802,"2022-10-10 00:00:00","2022-10-13 00:00:00",NULL,"A Study to Investigate Safety and Clinical Activity of Belantamab Mafodotin in Combination With Lenalidomide, Dexamethasone and Nirogacestat in Patients With Transplant Ineligible Newly Diagnosed Multiple Myeloma","This is a phase 1/2, open-label study designed to assess the safety and clinical activity of      different belantamab mafodotin doses in combination with lenalidomide, dexamethasone and      nirogacestat in patients with transplant ineligible newly diagnosed multiple myeloma.      This will be a 2-part study. In part 1 participants will be enrolled in one cohort to receive      belantamab mafodotin in combination with lenalidomide, dexamethasone and nirogacestat and      will determine the recommended phase 2 dose (RP2D) to be further evaluated for safety and      clinical activity in the dose expansion cohort. The RP2D dose will be used in future studies      in the transplant-ineligible newly diagnosed multiple myeloma (NDMM) setting. In the dose      expansion phase (Part 2) an expansion cohort will be treated with the RP2D. The expansion      cohort will randomize participants (1:1) in two groups to evaluate two alternate dose      modification guidelines for corneal AEs. Part 2 of the study will also evaluate an      alternative dose modification guideline for corneal adverse events (AEs).      Overall, approximately 36 participants will be enrolled in the study. Participant follow-up      will continue up to 3 years after the last participant is enrolled (follow-up period range:      3-4 years). The estimated accrual period will be 12 months, corresponding to an approximate      total study duration of 4 years.","A Phase 1/2, Dose and Schedule Evaluation Study to Investigate the Safety and Clinical Activity of Belantamab Mafodotin Administrated in Combination With Lenalidomide, Dexamethasone and Nirogacestat in Patients With Transplant Ineligible Newly Diagnosed Multiple Myeloma",N/A,1,NULL,36,NULL,0,"Phase 2",Planned,"Not yet recruiting","2022-10-24 00:00:00","2026-10-31 00:00:00","2026-10-31 00:00:00",Industry
