nct_id,indication,population
NCT05744427,"Gastric Cancer",Advanced
NCT05744427,"Gastric Cancer","Locally Advanced"
NCT05744427,"Gastric Cancer",Metastatic
NCT05744427,"Gastric Cancer",Refractory
NCT05744427,"Gastric Cancer",Unresectable
NCT05744427,"Gastroesophageal Junction",Advanced
NCT05744427,"Gastroesophageal Junction","Locally Advanced"
NCT05744427,"Gastroesophageal Junction",Metastatic
NCT05744427,"Gastroesophageal Junction",Refractory
NCT05744427,"Gastroesophageal Junction",Unresectable
NCT05744427,"Non-small Cell Lung Cancer",Advanced
NCT05744427,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05744427,"Non-small Cell Lung Cancer",Metastatic
NCT05744427,"Non-small Cell Lung Cancer","Non Squamous"
NCT05744427,"Non-small Cell Lung Cancer",Refractory
NCT05744427,"Non-small Cell Lung Cancer",Unresectable
NCT05744427,"Solid Tumors",Advanced
NCT05744427,"Solid Tumors","Locally Advanced"
NCT05744427,"Solid Tumors",Metastatic
NCT05744427,"Solid Tumors",Refractory
NCT05744427,"Solid Tumors",Unresectable
NCT05745740,"Non-small Cell Lung Cancer",Advanced
NCT05745740,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05745740,"Non-small Cell Lung Cancer",Metastatic
NCT05745740,"Non-small Cell Lung Cancer",Refractory
NCT05745740,"Non-small Cell Lung Cancer",Relapsed
NCT05745740,"Non-small Cell Lung Cancer",Unresectable
NCT05748171,"Acute Lymphocytic Leukemia","High Risk"
NCT05748171,"Acute Lymphocytic Leukemia",Relapsed
NCT05751512,"Head and Neck Cancer",Metastatic
NCT05751512,"Head and Neck Cancer",Refractory
NCT05751512,"Head and Neck Cancer",Relapsed
NCT05754853,"Bladder Cancer",Advanced
NCT05754853,"Bladder Cancer","Locally Advanced"
NCT05754853,"Bladder Cancer",Metastatic
NCT05754853,"Bladder Cancer",Platinum-Ineligible
NCT05754853,"Bladder Cancer",Refractory
NCT05754853,"Bladder Cancer",Relapsed
NCT05754853,"Bladder Cancer",Unresectable
NCT05755048,"Breast Cancer",Advanced
NCT05755048,"Breast Cancer","Locally Advanced"
NCT05755048,"Breast Cancer",Metastatic
NCT05755048,"Breast Cancer",Refractory
NCT05755048,"Breast Cancer",Relapsed
NCT05755048,"Breast Cancer",Unresectable
NCT05756569,"Bladder Cancer",Advanced
NCT05756569,"Bladder Cancer","Locally Advanced"
NCT05756569,"Bladder Cancer",Metastatic
NCT05756569,"Bladder Cancer",Unresectable
NCT05756569,"Squamous Cell Carcinoma",Advanced
NCT05756569,"Squamous Cell Carcinoma","Locally Advanced"
NCT05756569,"Squamous Cell Carcinoma",Metastatic
NCT05756569,"Squamous Cell Carcinoma",Unresectable
NCT05765032,"Lung Cancer",Advanced
NCT05765032,"Lung Cancer",Metastatic
NCT05765032,"Non-small Cell Lung Cancer",Advanced
NCT05765032,"Non-small Cell Lung Cancer",Metastatic
NCT05765032,"Solid Tumors",Advanced
NCT05765032,"Solid Tumors",Metastatic
NCT05765851,"Breast Cancer",Advanced
NCT05765851,"Breast Cancer",Metastatic
NCT05765851,"Breast Cancer",Relapsed
NCT05765851,"Breast Cancer",Unresectable
NCT05765851,"Gastric Cancer",Advanced
NCT05765851,"Gastric Cancer",Metastatic
NCT05765851,"Gastric Cancer",Relapsed
NCT05765851,"Gastric Cancer",Unresectable
NCT05765851,"Non-small Cell Lung Cancer",Advanced
NCT05765851,"Non-small Cell Lung Cancer",Metastatic
NCT05765851,"Non-small Cell Lung Cancer",Relapsed
NCT05765851,"Non-small Cell Lung Cancer",Unresectable
NCT05765851,"Solid Tumors",Advanced
NCT05765851,"Solid Tumors",Metastatic
NCT05765851,"Solid Tumors",Relapsed
NCT05765851,"Solid Tumors",Unresectable
NCT05769010,"Breast Cancer",Advanced
NCT05769010,"Breast Cancer",Metastatic
NCT05770531,"Breast Cancer",Metastatic
NCT05770531,"Triple-Negative Breast Cancer",Metastatic
NCT05773937,"Bladder Cancer",Advanced
NCT05773937,"Bladder Cancer","Locally Advanced"
NCT05773937,"Bladder Cancer",Metastatic
NCT05773937,"Solid Tumors",Advanced
NCT05773937,"Solid Tumors",Metastatic
NCT05775471,"Bladder Cancer","High Risk"
NCT05775471,"Bladder Cancer",Relapsed
NCT05785325,"Colorectal Cancer",Advanced
NCT05785325,"Colorectal Cancer",Metastatic
NCT05785325,"Colorectal Cancer",Refractory
NCT05785325,"Colorectal Cancer",Unresectable
NCT05785728,"Solid Tumors",Advanced
NCT05785728,"Solid Tumors","Locally Advanced"
NCT05785728,"Solid Tumors",Metastatic
NCT05785728,"Solid Tumors",Refractory
NCT05785728,"Thyroid Cancer",Advanced
NCT05785728,"Thyroid Cancer","Locally Advanced"
NCT05785728,"Thyroid Cancer",Metastatic
NCT05785728,"Thyroid Cancer",Refractory
NCT05785741,"Breast Cancer",Advanced
NCT05785741,"Breast Cancer",Metastatic
NCT05785741,"Breast Cancer",Refractory
NCT05785741,"Breast Cancer",Relapsed
NCT05785741,"Breast Cancer",Unresectable
NCT05785741,"Head and Neck Cancer",Advanced
NCT05785741,"Head and Neck Cancer",Metastatic
NCT05785741,"Head and Neck Cancer",Refractory
NCT05785741,"Head and Neck Cancer",Relapsed
NCT05785741,"Head and Neck Cancer",Unresectable
NCT05785741,"Non-small Cell Lung Cancer",Advanced
NCT05785741,"Non-small Cell Lung Cancer",Metastatic
NCT05785741,"Non-small Cell Lung Cancer",Refractory
NCT05785741,"Non-small Cell Lung Cancer",Relapsed
NCT05785741,"Non-small Cell Lung Cancer",Unresectable
NCT05785741,"Prostate Cancer",Advanced
NCT05785741,"Prostate Cancer",Metastatic
NCT05785741,"Prostate Cancer",Refractory
NCT05785741,"Prostate Cancer",Relapsed
NCT05785741,"Prostate Cancer",Unresectable
NCT05785741,"Solid Tumors",Advanced
NCT05785741,"Solid Tumors",Metastatic
NCT05785741,"Solid Tumors",Refractory
NCT05785741,"Solid Tumors",Relapsed
NCT05785741,"Solid Tumors",Unresectable
NCT05789303,"Multiple Myeloma",Refractory
NCT05789303,"Multiple Myeloma",Relapsed
NCT05792410,"Breast Cancer",Advanced
NCT05792410,"Breast Cancer",Metastatic
NCT05795101,"Breast Cancer","Locally Advanced"
NCT05795101,"Breast Cancer",Relapsed
NCT05797168,"Non-small Cell Lung Cancer",Advanced
NCT05797168,"Non-small Cell Lung Cancer",Refractory
NCT05797168,"Ovarian Cancer",Advanced
NCT05797168,"Ovarian Cancer",Refractory
NCT05797168,"Solid Tumors",Advanced
NCT05797168,"Solid Tumors",Refractory
NCT05798156,"B-cell Lymphoma",Relapsed
NCT05800366,"Anaplastic Large Cell Lymphoma",Relapsed
NCT05800366,"B-cell Lymphoma","High Grade"
NCT05800366,"B-cell Lymphoma",Relapsed
NCT05800366,"Diffuse Large B-cell Lymphoma",Relapsed
NCT05804526,Mesothelioma,Advanced
NCT05804526,"Solid Tumors",Advanced
NCT05805371,"Prostate Cancer",Advanced
NCT05805371,"Prostate Cancer","Castration Resistant"
NCT05805371,"Prostate Cancer",Metastatic
NCT05805371,"Prostate Cancer",Refractory
NCT05810103,"Solid Tumors",Advanced
NCT05810103,"Solid Tumors",Refractory
NCT05814354,"Breast Cancer",Metastatic
NCT05814354,"Breast Cancer",Refractory
NCT05814354,"Breast Cancer",Relapsed
NCT05816252,"Non-small Cell Lung Cancer",Advanced
NCT05816252,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05816252,"Non-small Cell Lung Cancer",Metastatic
NCT05821933,"Non-small Cell Lung Cancer",Advanced
NCT05821933,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05821933,"Non-small Cell Lung Cancer",Metastatic
NCT05824325,"Breast Cancer",Advanced
NCT05824325,"Breast Cancer",Metastatic
NCT05824325,"Breast Cancer",Refractory
NCT05824325,"Breast Cancer",Relapsed
NCT05830097,"Breast Cancer",Advanced
NCT05830097,"Breast Cancer",Refractory
NCT05830097,"Colorectal Cancer",Advanced
NCT05830097,"Colorectal Cancer",Refractory
NCT05830097,"Esophageal Cancer",Advanced
NCT05830097,"Esophageal Cancer",Refractory
NCT05830097,"Lung Cancer",Advanced
NCT05830097,"Lung Cancer",Refractory
NCT05830097,"Pancreatic Cancer",Advanced
NCT05830097,"Pancreatic Cancer",Refractory
NCT05830097,"Solid Tumors",Advanced
NCT05830097,"Solid Tumors",Refractory
NCT05830123,Osteosarcoma,Advanced
NCT05830123,Osteosarcoma,Refractory
NCT05830123,Osteosarcoma,Relapsed
NCT05830123,Osteosarcoma,Unresectable
NCT05833867,"Bladder Cancer","Bladder Preservation"
NCT05833867,"Bladder Cancer",Muscle-invasive
NCT05833867,"Bladder Cancer",Relapsed
NCT05833867,"Bladder Cancer",Resectable
NCT05834764,"Breast Cancer",Advanced
NCT05834764,"Breast Cancer","Locally Advanced"
NCT05834764,"Breast Cancer",Relapsed
NCT05836948,"Solid Tumors",Advanced
NCT05836948,"Solid Tumors","Locally Advanced"
NCT05836948,"Solid Tumors",Metastatic
NCT05836948,"Solid Tumors",Refractory
NCT05836948,"Solid Tumors",Relapsed
NCT05836948,"Solid Tumors",Unresectable
NCT05838521,"Cervical Cancer",Metastatic
NCT05838521,"Cervical Cancer",Refractory
NCT05838521,"Cervical Cancer",Relapsed
NCT05840211,"Breast Cancer",Advanced
NCT05840211,"Breast Cancer","Locally Advanced"
NCT05840211,"Breast Cancer",Metastatic
NCT05840211,"Breast Cancer",Refractory
NCT05840211,"Breast Cancer",Relapsed
NCT05840211,"Breast Cancer",Unresectable
NCT05845138,"Breast Cancer",Metastatic
NCT05845138,"Breast Cancer",Unresectable
NCT05845450,"Colorectal Cancer",Metastatic
NCT05845450,"Colorectal Cancer",Relapsed
NCT05845450,"Colorectal Cancer",Resectable
NCT05845814,"Bladder Cancer",Advanced
NCT05845814,"Bladder Cancer","Locally Advanced"
NCT05845814,"Bladder Cancer",Metastatic
NCT05845814,"Bladder Cancer",Muscle-invasive
NCT05845814,"Bladder Cancer","Non-muscle Invasive"
NCT05845814,"Bladder Cancer",Relapsed
NCT05847569,"Multiple Myeloma",Refractory
NCT05847569,"Multiple Myeloma",Relapsed
NCT05847569,"Multiple Myeloma","Transplant Ineligible"
NCT05847764,"Non-small Cell Lung Cancer",Advanced
NCT05847764,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05847764,"Non-small Cell Lung Cancer",Metastatic
NCT05848466,"Biliary Tract Cancer",Advanced
NCT05848466,"Biliary Tract Cancer",Metastatic
NCT05848466,"Biliary Tract Cancer",Refractory
NCT05848466,"Bladder Cancer",Advanced
NCT05848466,"Bladder Cancer",Metastatic
NCT05848466,"Bladder Cancer",Refractory
NCT05848466,"Breast Cancer",Advanced
NCT05848466,"Breast Cancer",Metastatic
NCT05848466,"Breast Cancer",Refractory
NCT05848466,"Colorectal Cancer",Advanced
NCT05848466,"Colorectal Cancer",Metastatic
NCT05848466,"Colorectal Cancer",Refractory
NCT05848466,"Gastric Cancer",Advanced
NCT05848466,"Gastric Cancer",Metastatic
NCT05848466,"Gastric Cancer",Refractory
NCT05848466,"Non-small Cell Lung Cancer",Advanced
NCT05848466,"Non-small Cell Lung Cancer",Metastatic
NCT05848466,"Non-small Cell Lung Cancer",Refractory
NCT05848466,"Solid Tumors",Advanced
NCT05848466,"Solid Tumors",Metastatic
NCT05848466,"Solid Tumors",Refractory
NCT05849246,"Non-small Cell Lung Cancer",Advanced
NCT05849246,"Non-small Cell Lung Cancer",Metastatic
NCT05849246,"Non-small Cell Lung Cancer","Non Squamous"
NCT05853965,"Multiple Myeloma",Refractory
NCT05853965,"Multiple Myeloma",Relapsed
NCT05865990,"Breast Cancer",Advanced
NCT05865990,"Breast Cancer","Locally Advanced"
NCT05865990,"Breast Cancer",Metastatic
NCT05865990,"Breast Cancer",Refractory
NCT05865990,"Breast Cancer",Relapsed
NCT05865990,"Lung Cancer",Advanced
NCT05865990,"Lung Cancer","Locally Advanced"
NCT05865990,"Lung Cancer",Metastatic
NCT05865990,"Lung Cancer",Refractory
NCT05865990,"Lung Cancer",Relapsed
NCT05865990,"Non-small Cell Lung Cancer",Advanced
NCT05865990,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05865990,"Non-small Cell Lung Cancer",Metastatic
NCT05865990,"Non-small Cell Lung Cancer",Refractory
NCT05865990,"Non-small Cell Lung Cancer",Relapsed
NCT05865990,"Solid Tumors",Advanced
NCT05865990,"Solid Tumors","Locally Advanced"
NCT05865990,"Solid Tumors",Metastatic
NCT05865990,"Solid Tumors",Refractory
NCT05865990,"Solid Tumors",Relapsed
NCT05865990,"Triple-Negative Breast Cancer",Advanced
NCT05865990,"Triple-Negative Breast Cancer","Locally Advanced"
NCT05865990,"Triple-Negative Breast Cancer",Metastatic
NCT05865990,"Triple-Negative Breast Cancer",Refractory
NCT05865990,"Triple-Negative Breast Cancer",Relapsed
NCT05866354,"Solid Tumors",Metastatic
NCT05866354,"Solid Tumors",Refractory
NCT05866354,"Solid Tumors",Relapsed
NCT05866432,"Triple-Negative Breast Cancer",Metastatic
NCT05866432,"Triple-Negative Breast Cancer",Refractory
NCT05868226,"Breast Cancer",Metastatic
NCT05868226,"Solid Tumors",Metastatic
NCT05868226,"Triple-Negative Breast Cancer",Metastatic
NCT05868265,"Bladder Cancer",Cisplatin-Ineligible
NCT05868395,"Mantle Cell Lymphoma",Refractory
NCT05868395,"Mantle Cell Lymphoma",Relapsed
NCT05870319,"Non-small Cell Lung Cancer",Advanced
NCT05870319,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05870319,"Non-small Cell Lung Cancer",Metastatic
NCT05870748,"Fallopian tube Cancer",Relapsed
NCT05870748,"Ovarian Cancer",Relapsed
NCT05870748,"Peritoneal Cancer",Relapsed
NCT05872295,"Breast Cancer",Advanced
NCT05872295,"Breast Cancer",Metastatic
NCT05872295,"Gastric Cancer",Advanced
NCT05872295,"Gastric Cancer",Metastatic
NCT05872295,"Gastroesophageal Junction",Advanced
NCT05872295,"Gastroesophageal Junction",Metastatic
NCT05872295,"Solid Tumors",Advanced
NCT05872295,"Solid Tumors",Metastatic
NCT05873712,"Chronic Lymphocytic Leukemia",Refractory
NCT05873712,"Chronic Lymphocytic Leukemia",Relapsed
NCT05873712,"Diffuse Large B-cell Lymphoma",Refractory
NCT05873712,"Diffuse Large B-cell Lymphoma",Relapsed
NCT05873712,"Non-Hodgkin Lymphoma",Refractory
NCT05873712,"Non-Hodgkin Lymphoma",Relapsed
NCT05873712,"Small Lymphocytic Lymphoma",Refractory
NCT05873712,"Small Lymphocytic Lymphoma",Relapsed
NCT05873712,Thrombocytopenia,Refractory
NCT05874193,"Multiple Myeloma",Refractory
NCT05874193,"Multiple Myeloma",Relapsed
NCT05875168,"Biliary Tract Cancer",Advanced
NCT05875168,"Biliary Tract Cancer","Locally Advanced"
NCT05875168,"Biliary Tract Cancer",Metastatic
NCT05875168,"Biliary Tract Cancer",Refractory
NCT05875168,"Biliary Tract Cancer",Unresectable
NCT05875168,"Bladder Cancer",Advanced
NCT05875168,"Bladder Cancer","Locally Advanced"
NCT05875168,"Bladder Cancer",Metastatic
NCT05875168,"Bladder Cancer",Refractory
NCT05875168,"Bladder Cancer",Unresectable
NCT05875168,"Breast Cancer",Advanced
NCT05875168,"Breast Cancer","Locally Advanced"
NCT05875168,"Breast Cancer",Metastatic
NCT05875168,"Breast Cancer",Refractory
NCT05875168,"Breast Cancer",Unresectable
NCT05875168,"Non-small Cell Lung Cancer",Advanced
NCT05875168,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05875168,"Non-small Cell Lung Cancer",Metastatic
NCT05875168,"Non-small Cell Lung Cancer",Refractory
NCT05875168,"Non-small Cell Lung Cancer",Unresectable
NCT05875168,"Ovarian Cancer",Advanced
NCT05875168,"Ovarian Cancer","Locally Advanced"
NCT05875168,"Ovarian Cancer",Metastatic
NCT05875168,"Ovarian Cancer",Refractory
NCT05875168,"Ovarian Cancer",Unresectable
NCT05875168,"Pancreatic Cancer",Advanced
NCT05875168,"Pancreatic Cancer","Locally Advanced"
NCT05875168,"Pancreatic Cancer",Metastatic
NCT05875168,"Pancreatic Cancer",Refractory
NCT05875168,"Pancreatic Cancer",Unresectable
NCT05875168,"Solid Tumors",Advanced
NCT05875168,"Solid Tumors","Locally Advanced"
NCT05875168,"Solid Tumors",Metastatic
NCT05875168,"Solid Tumors",Refractory
NCT05875168,"Solid Tumors",Unresectable
NCT05879627,"Hepatocellular Carcinoma",Advanced
NCT05879627,"Hepatocellular Carcinoma",Metastatic
NCT05879627,"Hepatocellular Carcinoma",Refractory
NCT05879627,"Solid Tumors",Advanced
NCT05879627,"Solid Tumors",Metastatic
NCT05879627,"Solid Tumors",Refractory
NCT05879653,"Bladder Cancer","Bladder Preservation"
NCT05879653,"Bladder Cancer",Muscle-invasive
NCT05879653,"Bladder Cancer",Non-metastatic
NCT05884320,"Head and Neck Cancer",Metastatic
NCT05884320,"Head and Neck Cancer",Refractory
NCT05884320,"Head and Neck Cancer",Relapsed
NCT05887609,"Fallopian tube Cancer",Relapsed
NCT05887609,"Ovarian Cancer",Relapsed
NCT05887609,"Peritoneal Cancer",Relapsed
NCT05894824,"Gastric Cancer",Advanced
NCT05894824,"Gastric Cancer","Locally Advanced"
NCT05894824,"Gastroesophageal Junction",Advanced
NCT05894824,"Gastroesophageal Junction","Locally Advanced"
NCT05894824,"Gastroesophageal Junction",Metastatic
NCT05896020,"Cervical Cancer",Advanced
NCT05896020,"Cervical Cancer",Relapsed
NCT05896020,"Endometrial Cancer",Advanced
NCT05896020,"Endometrial Cancer",Relapsed
NCT05896020,"Ovarian Cancer",Advanced
NCT05896020,"Ovarian Cancer",Relapsed
NCT05898373,"Head and Neck Cancer",Advanced
NCT05898373,"Head and Neck Cancer","Locally Advanced"
NCT05898373,"Head and Neck Cancer",Metastatic
NCT05898373,"Head and Neck Cancer",Refractory
NCT05898373,"Head and Neck Cancer",Relapsed
NCT05900206,"Breast Cancer",Metastatic
NCT05900206,"Breast Cancer",Relapsed
NCT05900206,"Breast Cancer",Resectable
NCT05901935,"Breast Cancer",Advanced
NCT05901935,"Breast Cancer","Locally Advanced"
NCT05901935,"Breast Cancer",Metastatic
NCT05901935,"Breast Cancer",Refractory
NCT05901935,"Breast Cancer",Relapsed
NCT05901935,"Breast Cancer",Unresectable
NCT05904106,"Acute Myeloid Leukemia",Relapsed
NCT05904964,"Breast Cancer",Metastatic
NCT05904964,"Breast Cancer",Resectable
NCT05911295,"Bladder Cancer",Advanced
NCT05911295,"Bladder Cancer",Cisplatin-Eligible
NCT05911295,"Bladder Cancer","Locally Advanced"
NCT05911295,"Bladder Cancer",Metastatic
NCT05911295,"Bladder Cancer",Muscle-invasive
NCT05911295,"Bladder Cancer",Platinum-Eligible
NCT05911295,"Bladder Cancer",Relapsed
NCT05911295,"Bladder Cancer",Unresectable
NCT05911958,"Breast Cancer","Locally Advanced"
NCT05911958,"Breast Cancer",Relapsed
NCT05911958,"Breast Cancer",Resectable
NCT05912205,"Bladder Cancer","Bladder Preservation"
NCT05912205,"Bladder Cancer",Resectable
NCT05912816,"Bladder Cancer","High Risk"
NCT05914116,"Esophageal Cancer",Advanced
NCT05914116,"Esophageal Cancer","Locally Advanced"
NCT05914116,"Esophageal Cancer",Metastatic
NCT05914116,"Esophageal Cancer",Refractory
NCT05914116,"Esophageal Cancer",Relapsed
NCT05914116,"Esophageal Cancer",Unresectable
NCT05914116,Melanoma,Advanced
NCT05914116,Melanoma,"Locally Advanced"
NCT05914116,Melanoma,Metastatic
NCT05914116,Melanoma,Refractory
NCT05914116,Melanoma,Relapsed
NCT05914116,Melanoma,Unresectable
NCT05914116,"Non-small Cell Lung Cancer",Advanced
NCT05914116,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05914116,"Non-small Cell Lung Cancer",Metastatic
NCT05914116,"Non-small Cell Lung Cancer",Refractory
NCT05914116,"Non-small Cell Lung Cancer",Relapsed
NCT05914116,"Non-small Cell Lung Cancer",Unresectable
NCT05914116,"Prostate Cancer",Advanced
NCT05914116,"Prostate Cancer","Castration Resistant"
NCT05914116,"Prostate Cancer","Locally Advanced"
NCT05914116,"Prostate Cancer",Metastatic
NCT05914116,"Prostate Cancer",Refractory
NCT05914116,"Prostate Cancer",Relapsed
NCT05914116,"Prostate Cancer",Unresectable
NCT05914116,"Small Cell Lung Cancer",Advanced
NCT05914116,"Small Cell Lung Cancer","Locally Advanced"
NCT05914116,"Small Cell Lung Cancer",Metastatic
NCT05914116,"Small Cell Lung Cancer",Refractory
NCT05914116,"Small Cell Lung Cancer",Relapsed
NCT05914116,"Small Cell Lung Cancer",Unresectable
NCT05914116,"Solid Tumors",Advanced
NCT05914116,"Solid Tumors","Locally Advanced"
NCT05914116,"Solid Tumors",Metastatic
NCT05914116,"Solid Tumors",Refractory
NCT05914116,"Solid Tumors",Relapsed
NCT05914116,"Solid Tumors",Unresectable
NCT05914545,"Solid Tumors",Advanced
NCT05914545,"Solid Tumors",Metastatic
NCT05914545,"Solid Tumors",Relapsed
NCT05915351,"Pancreatic Cancer",Advanced
NCT05915351,"Pancreatic Cancer","Locally Advanced"
NCT05915351,"Pancreatic Cancer",Metastatic
NCT05915351,"Pancreatic Cancer",Refractory
NCT05915351,"Pancreatic Cancer",Relapsed
NCT05919212,"Breast Cancer",Advanced
NCT05919212,"Breast Cancer",Metastatic
NCT05919212,"Breast Cancer",Refractory
NCT05919212,"Breast Cancer",Relapsed
NCT05919212,"Breast Cancer",Resectable
NCT05922501,"Multiple Myeloma",Refractory
NCT05922501,"Multiple Myeloma",Relapsed
NCT05922904,"Hodgkin Lymphoma",Advanced
NCT05923008,"Solid Tumors",Advanced
NCT05923008,"Solid Tumors","Locally Advanced"
NCT05923008,"Solid Tumors",Metastatic
NCT05923008,"Solid Tumors",Unresectable
NCT05923190,"Bladder Cancer",Advanced
NCT05923190,"Bladder Cancer","Locally Advanced"
NCT05923190,"Bladder Cancer",Metastatic
NCT05924256,"Head and Neck Cancer",Advanced
NCT05924256,"Head and Neck Cancer","Locally Advanced"
NCT05924256,"Head and Neck Cancer",Metastatic
NCT05924256,"Head and Neck Cancer",Relapsed
NCT05924750,"Acute Myeloid Leukemia",Refractory
NCT05924750,"Acute Myeloid Leukemia",Relapsed
NCT05928897,"Gastric Cancer",Advanced
NCT05928897,"Gastric Cancer","Locally Advanced"
NCT05928897,"Gastric Cancer",Metastatic
NCT05928897,"Gastric Cancer",Relapsed
NCT05928897,"Gastric Cancer",Unresectable
NCT05930951,"Adenoid Cystic Carcinoma",Metastatic
NCT05930951,"Adenoid Cystic Carcinoma",Refractory
NCT05930951,"Adenoid Cystic Carcinoma",Relapsed
NCT05934331,"Gastric Cancer",Advanced
NCT05934331,"Pancreatic Cancer",Advanced
